GenderSelect,Country,Age,EmploymentStatus,CurrentJobTitleSelect,LanguageRecommendationSelect,FormalEducation,MajorSelect,CompensationAmount,CompensationCurrency,
Male,Spain,48,Employed full-time,Data Scientist,R,Master's degree,Electrical Engineering,80000.00,EUR,
A different identity,Netherlands,49,Employed full-time,Business Analyst,Python,Master's degree,Computer Science,80000.00,EUR,
Male,Germany,50,Employed full-time,Other,Python,Master's degree,Computer Science,80000.00,EUR,
Male,France,63,Employed full-time,Software Developer/Software Engineer,C/C++/C#,Master's degree,Management information systems,80000.00,EUR,
Male,France,35,"Independent contractor, freelancer, or self-employed",Other,Python,Master's degree,Engineering (non-computer focused),80000.00,EUR,
Male,Germany,66,"Independent contractor, freelancer, or self-employed",Engineer,C/C++/C#,Master's degree,Engineering (non-computer focused),80000.00,EUR,
Male,Netherlands,30,Employed full-time,Data Scientist,R,Master's degree,Engineering (non-computer focused),84000.00,EUR,
Male,Netherlands,29,Employed full-time,Other,Python,Master's degree,Other,85000.00,EUR,
Male,Spain,43,Employed full-time,Data Scientist,R,Master's degree,A social science,85000.00,EUR,
Male,Netherlands,48,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Master's degree,Mathematics or statistics,85000.00,EUR,
Male,Germany,41,Employed full-time,Statistician,R,Master's degree,Mathematics or statistics,90000.00,EUR,
Male,Netherlands,48,Employed full-time,Data Scientist,R,Master's degree,I never declared a major,90000.00,EUR,
Male,France,50,Employed full-time,Other,Python,Master's degree,Physics,90000.00,EUR,
Male,Italy,50,Employed full-time,Machine Learning Engineer,Python,Master's degree,"Information technology, networking, or system administration",90000.00,EUR,
Male,Netherlands,48,"Independent contractor, freelancer, or self-employed",Business Analyst,Python,Master's degree,Computer Science,90000.00,EUR,
Male,France,37,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,95000.00,EUR,
Male,Germany,42,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Mathematics or statistics,95000.00,EUR,
Male,France,56,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Biology,95000.00,EUR,
Male,Netherlands,35,"Independent contractor, freelancer, or self-employed",Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,95000.00,EUR,
Male,Netherlands,34,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,"Information technology, networking, or system administration",96000.00,EUR,
Male,Netherlands,33,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,97000.00,EUR,
Male,Germany,45,Employed full-time,Data Scientist,Python,Master's degree,Physics,98000.00,EUR,
Male,France,25,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,100000.00,EUR,
Male,France,29,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,100000.00,EUR,
Male,Ireland,42,Employed full-time,DBA/Database Engineer,SQL,Master's degree,Engineering (non-computer focused),100000.00,EUR,
Male,Spain,47,Employed full-time,Other,R,Master's degree,Computer Science,100000.00,EUR,
Male,Germany,49,Employed full-time,Data Analyst,SQL,Master's degree,Mathematics or statistics,100000.00,EUR,
Male,Germany,55,Employed full-time,Machine Learning Engineer,Python,Master's degree,Computer Science,100000.00,EUR,
Male,Italy,63,Employed full-time,Scientist/Researcher,Python,Master's degree,Mathematics or statistics,100000.00,EUR,
Male,Spain,44,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Master's degree,Mathematics or statistics,100000.00,EUR,
Male,Netherlands,52,"Independent contractor, freelancer, or self-employed",Data Scientist,R,Master's degree,Other,100000.00,EUR,
Male,Netherlands,40,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),108000.00,EUR,
Male,France,32,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,110000.00,EUR,
Male,Ireland,32,Employed full-time,Data Scientist,R,Master's degree,Other,110000.00,EUR,
Male,France,36,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,110000.00,EUR,
Male,France,39,Employed full-time,Other,Python,Master's degree,Physics,110000.00,EUR,
Male,Netherlands,36,"Independent contractor, freelancer, or self-employed",Other,R,Master's degree,Mathematics or statistics,110000.00,EUR,
Male,Belgium,33,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,115000.00,EUR,
Male,France,34,"Independent contractor, freelancer, or self-employed",Business Analyst,SQL,Master's degree,Other,130000.00,EUR,
Male,Ireland,47,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,135000.00,EUR,
Male,Netherlands,49,Employed full-time,Data Scientist,Python,Master's degree,Other,140000.00,EUR,
Male,Belgium,37,"Independent contractor, freelancer, or self-employed",Business Analyst,Python,Master's degree,"Information technology, networking, or system administration",150000.00,EUR,
Male,Italy,39,"Independent contractor, freelancer, or self-employed",Data Scientist,R,Master's degree,Mathematics or statistics,150000.00,EUR,
Male,Netherlands,46,"Independent contractor, freelancer, or self-employed",Machine Learning Engineer,Python,Master's degree,Computer Science,150000.00,EUR,
Male,Germany,56,Employed full-time,Machine Learning Engineer,Python,Master's degree,Mathematics or statistics,170000.00,EUR,
Male,Germany,37,Employed full-time,Business Analyst,R,Master's degree,Other,200000.00,EUR,
Male,Italy,55,Employed full-time,Data Analyst,R,Master's degree,A social science,250000.00,EUR,
Male,United Kingdom,28,"Independent contractor, freelancer, or self-employed",Other,Python,Master's degree,"Information technology, networking, or system administration",22000.00,GBP,
Male,United Kingdom,22,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,25000.00,GBP,
Male,United Kingdom,27,Employed full-time,Scientist/Researcher,Python,Master's degree,Physics,25000.00,GBP,
Female,United Kingdom,24,Employed full-time,Data Scientist,Python,Master's degree,Physics,26200.00,GBP,
Male,United Kingdom,31,Employed full-time,Researcher,R,Master's degree,Biology,27000.00,GBP,
Female,United Kingdom,27,Employed full-time,Statistician,Python,Master's degree,Physics,29000.00,GBP,
Male,United Kingdom,31,Employed full-time,Scientist/Researcher,Python,Master's degree,Computer Science,31000.00,GBP,
Male,United Kingdom,25,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,31500.00,GBP,
Male,United Kingdom,31,Employed full-time,Data Analyst,Python,Master's degree,Other,32000.00,GBP,
Male,United Kingdom,24,Employed full-time,Data Scientist,Python,Master's degree,Physics,32600.00,GBP,
Female,United Kingdom,33,Employed full-time,Data Analyst,R,Master's degree,Electrical Engineering,33000.00,GBP,
Male,United Kingdom,32,Employed full-time,Scientist/Researcher,Python,Master's degree,Physics,35000.00,GBP,
Male,United Kingdom,26,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,35500.00,GBP,
Male,United Kingdom,48,Employed full-time,Software Developer/Software Engineer,R,Master's degree,Other,38000.00,GBP,
Male,United Kingdom,30,Employed full-time,Researcher,Python,Master's degree,Mathematics or statistics,38500.00,GBP,
Male,United Kingdom,32,Employed full-time,Data Miner,Python,Master's degree,Computer Science,38500.00,GBP,
Male,United Kingdom,24,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,40000.00,GBP,
Male,United Kingdom,24,Employed full-time,Data Analyst,Python,Master's degree,Electrical Engineering,42000.00,GBP,
Female,United Kingdom,27,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),42000.00,GBP,
Male,United Kingdom,23,Employed full-time,Data Analyst,Python,Master's degree,Other,42500.00,GBP,
Male,United Kingdom,27,Employed full-time,Machine Learning Engineer,Python,Master's degree,Other,43000.00,GBP,
Female,United Kingdom,30,Employed full-time,Data Scientist,Python,Master's degree,Other,43000.00,GBP,
Male,United Kingdom,44,Employed full-time,Statistician,Python,Master's degree,Mathematics or statistics,43000.00,GBP,
Male,United Kingdom,25,Employed full-time,Other,Other,Master's degree,Mathematics or statistics,45000.00,GBP,
Male,United Kingdom,26,Employed full-time,Other,Python,Master's degree,Physics,45000.00,GBP,
Male,United Kingdom,35,Employed full-time,Machine Learning Engineer,Python,Master's degree,Other,45000.00,GBP,
Female,United Kingdom,27,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,47000.00,GBP,
Male,United Kingdom,24,Employed full-time,Data Scientist,R,Master's degree,Other,50000.00,GBP,
Male,United Kingdom,27,Employed full-time,Data Scientist,Python,Master's degree,Other,50000.00,GBP,
Male,United Kingdom,35,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,50000.00,GBP,
Female,United Kingdom,36,Employed full-time,Data Scientist,Python,Master's degree,Other,50000.00,GBP,
Male,United Kingdom,40,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,50000.00,GBP,
Female,United Kingdom,43,Employed full-time,Machine Learning Engineer,Python,Master's degree,Electrical Engineering,50000.00,GBP,
Male,United Kingdom,31,Employed full-time,Data Scientist,Python,Master's degree,A social science,50200.00,GBP,
Male,United Kingdom,41,Employed full-time,Data Analyst,R,Master's degree,A humanities discipline,53000.00,GBP,
Male,United Kingdom,29,Employed full-time,Data Scientist,Python,Master's degree,Physics,55000.00,GBP,
Male,United Kingdom,21,Employed full-time,Data Analyst,R,Master's degree,Mathematics or statistics,56000.00,GBP,
Male,United Kingdom,29,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,56000.00,GBP,
Male,United Kingdom,40,Employed full-time,Data Scientist,Python,Master's degree,A social science,60900.00,GBP,
Male,United Kingdom,28,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Mathematics or statistics,63000.00,GBP,
Male,United Kingdom,32,Employed full-time,Data Analyst,Python,Master's degree,Mathematics or statistics,65000.00,GBP,
Female,United Kingdom,50,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,65000.00,GBP,
Male,United Kingdom,30,Employed full-time,Machine Learning Engineer,Python,Master's degree,A humanities discipline,70000.00,GBP,
Male,United Kingdom,67,Employed full-time,Data Scientist,Julia,Master's degree,Mathematics or statistics,70000.00,GBP,
Male,United Kingdom,27,Employed full-time,Data Scientist,Python,Master's degree,Physics,75000.00,GBP,
Male,United Kingdom,30,Employed full-time,Machine Learning Engineer,SQL,Master's degree,Physics,75000.00,GBP,
Male,United Kingdom,30,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Other,75000.00,GBP,
Male,United Kingdom,52,Employed full-time,Other,R,Master's degree,Mathematics or statistics,80000.00,GBP,
Male,United Kingdom,40,"Independent contractor, freelancer, or self-employed",Data Scientist,R,Master's degree,Mathematics or statistics,88000.00,GBP,
Male,United Kingdom,27,Employed full-time,Data Scientist,Python,Master's degree,Physics,90000.00,GBP,
Male,United Kingdom,32,Employed full-time,Machine Learning Engineer,Python,Master's degree,Computer Science,90000.00,GBP,
Male,United Kingdom,38,Employed full-time,Business Analyst,R,Master's degree,Physics,90000.00,GBP,
Male,United Kingdom,52,Employed full-time,Other,Python,Master's degree,Other,100000.00,GBP,
Male,United Kingdom,55,Employed full-time,Statistician,Python,Master's degree,A social science,105000.00,GBP,
Male,United Kingdom,47,"Independent contractor, freelancer, or self-employed",Predictive Modeler,Python,Master's degree,Mathematics or statistics,125000.00,GBP,
Male,United Kingdom,38,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),145000.00,GBP,
Male,United Kingdom,45,Employed full-time,Business Analyst,Python,Master's degree,Electrical Engineering,150000.00,GBP,
Male,United Kingdom,39,Employed full-time,Data Scientist,Python,Master's degree,Physics,450000.00,GBP,
Male,Hong Kong,31,Employed full-time,Researcher,Python,Master's degree,Mathematics or statistics,15700.00,HKD,
Male,Hong Kong,30,Employed full-time,Data Scientist,R,Master's degree,Computer Science,47000.00,HKD,
Male,Hong Kong,25,Employed full-time,Engineer,Python,Master's degree,Engineering (non-computer focused),61000.00,HKD,
Female,Hong Kong,24,Employed part-time,Data Analyst,Python,Master's degree,Physics,144000.00,HKD,
Male,Hong Kong,43,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,700000.00,HKD,
Male,Hong Kong,48,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,1500000.00,HKD,
Male,Hungary,30,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,120000.00,HUF,
Female,Hungary,44,Employed full-time,Other,R,Master's degree,Computer Science,235000.00,HUF,
Male,Hungary,27,Employed full-time,Data Scientist,R,Master's degree,Other,400000.00,HUF,
Female,Hungary,26,Employed full-time,Statistician,Python,Master's degree,A social science,2650000.00,HUF,
Male,Hungary,30,Employed full-time,Data Analyst,R,Master's degree,A social science,3840000.00,HUF,
Male,Hungary,38,Employed full-time,Data Analyst,R,Master's degree,Engineering (non-computer focused),5000000.00,HUF,
Male,Hungary,43,Employed full-time,Data Scientist,Python,Master's degree,Other,9720000.00,HUF,
Male,Hungary,41,Employed full-time,Data Scientist,Python,Master's degree,"Information technology, networking, or system administration",15000000.00,HUF,
Female,Indonesia,28,Employed full-time,Scientist/Researcher,R,Master's degree,Mathematics or statistics,3250000.00,IDR,
